,open,high,low,close,volume
2023-03-23,71.3200,71.6600,70.2900,70.7200,1650894
2023-03-24,70.4000,70.4000,67.8200,69.6500,3513012
2023-03-27,70.3700,71.8400,70.2400,71.4800,2052688
2023-03-28,72.5100,72.7700,71.7400,71.8900,1355205
2023-03-29,70.0800,70.8200,69.8300,70.3600,3853734
2023-03-30,70.9800,71.1900,70.3800,70.9100,2582982
2023-03-31,71.1700,71.2400,70.3200,70.7800,3241795
2023-04-03,70.8100,70.9300,70.0500,70.4100,3464723
2023-04-04,70.6900,71.2400,70.3600,70.4400,2396840
2023-04-05,70.6900,70.8300,68.2300,68.4300,3362207
2023-04-06,68.4700,68.5500,67.4000,67.8200,2319896
2023-04-11,68.7000,69.5800,68.4200,68.8800,2427777
2023-04-12,68.9900,70.2800,68.9000,69.3400,1983591
2023-04-13,69.4000,70.1800,69.1300,69.7900,1779787
2023-04-14,69.9600,70.8000,69.7900,70.4100,2400954
2023-04-17,70.8300,70.9100,69.1300,69.2500,2327453
2023-04-18,69.5600,70.2500,69.4200,70.1700,2710343
2023-04-19,70.1300,70.6100,69.5600,70.6100,2085092
2023-04-20,70.3000,70.3000,67.9500,68.2300,4028108
2023-04-21,69.6000,70.1900,68.3100,69.2100,4229716
2023-04-24,69.4800,70.1500,69.1000,69.8900,1951192
2023-04-25,69.8900,70.1500,69.3800,69.7600,2010841
2023-04-26,69.7500,70.1500,69.1000,70.0600,2143895
2023-04-27,70.2500,71.0600,69.6600,70.0600,2705371
2023-04-28,70.9200,71.3100,68.3500,70.5800,4484728
2023-05-02,71.2000,71.5500,69.5600,69.5600,3619970
2023-05-03,70.0000,70.4100,68.9300,70.2500,4057074
2023-05-04,66.5000,66.6400,64.5100,65.0600,4895234
2023-05-05,65.1500,66.6900,64.9900,66.6800,3347560
2023-05-08,66.9900,67.3700,66.5200,66.6800,2022023
2023-05-09,66.8600,67.3800,66.5800,67.1500,2778602
2023-05-10,67.5900,67.9500,66.8400,67.6600,2685946
2023-05-11,67.8000,68.2100,67.2600,67.7700,2752091
2023-05-12,68.1700,68.3000,67.7000,67.8600,2180549
2023-05-15,68.0000,68.3400,67.7700,68.0000,1655858
2023-05-16,67.6900,67.7600,67.0000,67.4000,2505551
2023-05-17,67.2500,68.4500,67.1500,68.3800,2414124
2023-05-18,68.9000,70.6900,68.8100,70.5000,3489030
2023-05-19,70.7500,71.7900,70.6700,71.1800,4060785
2023-05-22,71.2200,71.6000,70.9400,71.4000,1878847
2023-05-23,71.3000,71.4800,70.9600,71.2600,1754573
2023-05-24,70.7500,70.9000,69.5800,69.9200,2779971
2023-05-25,70.0600,70.6600,69.4900,70.2500,1966352
2023-05-26,70.7000,71.4400,70.1600,71.4400,2199584
2023-05-29,71.5000,72.0800,70.9600,71.1600,1509671
2023-05-30,71.0700,71.9800,70.9000,71.2000,1836543
2023-05-31,70.3500,71.0000,69.4800,69.7700,9349162
2023-06-01,70.3100,70.7800,69.9300,70.5600,1760173
2023-06-02,71.2500,72.4200,71.0100,72.2400,3128986
2023-06-05,72.3000,72.4000,71.6500,72.0400,1675542
2023-06-06,71.9700,72.2400,71.5000,72.0300,1293109
2023-06-07,72.0900,72.5700,71.5200,72.4700,2140621
2023-06-08,72.4800,73.7600,72.4200,73.0000,2603334
2023-06-09,73.0700,73.4100,72.6000,72.6000,1472053
2023-06-12,73.0000,73.6500,72.9300,73.6000,1922110
2023-06-13,73.9900,74.3800,72.5000,74.3800,2562255
2023-06-14,74.4900,75.8500,74.4100,75.3500,3412044
2023-06-15,75.1600,75.2200,74.5500,75.1800,2180019
2023-06-16,75.1300,76.1000,74.8300,76.1000,9064187
2023-06-19,75.6300,75.9300,75.1900,75.5400,1454192
2023-06-20,75.1900,75.3300,74.2400,75.0500,1844673
2023-06-21,75.3100,75.5900,73.9800,74.0500,2441517
2023-06-22,72.9400,72.9700,71.9500,72.3500,2615289
2023-06-23,72.6100,72.6100,71.3200,72.0300,2021890
2023-06-26,72.2400,72.3100,70.5800,71.9800,2108434
2023-06-27,72.1800,72.3800,71.2700,71.8300,2047053
2023-06-28,72.2800,72.7600,71.8600,72.5400,1666174
2023-06-29,72.9000,73.4400,72.7300,72.9800,1359574
2023-06-30,73.5000,73.9200,72.9800,73.6700,2983542
2023-07-03,73.9500,74.4700,73.3900,73.6200,1667671
2023-07-04,74.0000,74.0000,71.8900,72.7500,1704565
2023-07-05,72.2000,73.6000,71.9500,73.5700,2170925
2023-07-06,73.2900,73.3300,71.0300,71.4200,2696415
2023-07-07,71.3500,71.9500,70.8800,71.9500,2193616
2023-07-10,71.8600,72.4300,71.0600,71.9100,1165077
2023-07-11,72.2900,72.4200,71.4500,72.3800,1577401
2023-07-12,72.5400,72.7400,71.9400,72.6100,2075037
2023-07-13,72.4400,73.0500,71.9400,72.8000,2193914
2023-07-14,72.6800,72.7400,72.2200,72.4300,1403461
2023-07-17,72.0300,72.5900,71.8400,72.5200,1318088
2023-07-18,72.5600,72.9000,71.9000,72.4700,1476416
2023-07-19,72.6900,72.7900,71.3800,71.8900,1739005
2023-07-20,71.5000,71.8400,71.2700,71.5600,1984640
2023-07-21,70.5600,71.7200,70.4500,71.2000,2682292
2023-07-24,71.1000,71.4900,70.6900,71.4000,1834338
2023-07-25,71.9000,71.9000,71.0100,71.2200,1363722
2023-07-26,70.8000,71.0600,69.1200,69.9600,3825392
2023-07-27,69.9100,72.9600,68.7700,72.7200,4881783
2023-07-28,72.9800,73.5600,71.7800,73.5600,2522824
2023-07-31,73.6000,73.7000,72.5500,72.6400,1939953
2023-08-01,72.7900,72.8400,70.6600,70.9200,3075871
2023-08-02,70.0400,71.2500,69.6600,71.0500,1997851
2023-08-03,70.5000,71.3400,70.0700,71.1600,2051658
2023-08-04,71.5000,71.7800,70.8600,71.5000,1571767
2023-08-07,71.1800,71.6800,70.7100,71.4000,1545919
2023-08-08,71.0400,71.7100,69.5800,70.2800,2394838
2023-08-09,70.0200,70.6300,69.5000,69.5000,1733233
2023-08-10,70.0700,70.7400,69.9200,70.3300,1903057
2023-08-11,69.9900,70.1100,69.1100,69.1100,2450747
2023-08-14,68.9500,69.2700,68.5600,68.8400,1957208
2023-08-15,68.8800,68.9700,68.0900,68.1300,1639229
2023-08-16,68.0000,68.9500,67.8400,68.2800,1558031
2023-08-17,68.1100,68.1600,67.3200,67.5200,1978472
2023-08-18,67.0900,67.1500,66.3900,67.0200,2654962
2023-08-21,66.8500,67.8300,66.7700,67.5400,1734287
2023-08-22,68.0000,68.2600,67.6100,67.7900,1279950
2023-08-23,68.0000,68.3100,67.2200,67.5400,1797299
2023-08-24,68.1000,68.4900,66.8800,66.9900,1921427
2023-08-25,66.8100,67.3200,66.6100,67.0000,1411722
2023-08-28,67.6000,67.7400,66.6100,67.4300,1847514
2023-08-29,67.5100,67.9300,67.2400,67.8300,2263590
2023-08-30,68.1900,68.2200,67.3000,67.5100,1981494
2023-08-31,67.6000,67.9900,67.3100,67.5400,7356061
2023-09-01,67.7400,67.8000,65.5700,65.8600,3407902
2023-09-04,66.0200,66.9500,66.0100,66.5000,1721615
2023-09-05,66.2000,66.9200,65.9100,66.9100,1915375
2023-09-06,66.5500,66.9200,66.1600,66.2400,1868524
2023-09-07,66.0400,66.4500,65.3000,65.3000,2146909
2023-09-08,65.4500,65.9500,64.6800,65.8300,2258116
2023-09-11,66.2400,66.6100,65.8500,66.2300,2417449
2023-09-12,66.6600,67.3900,65.9000,66.9100,2676363
2023-09-13,66.8100,69.5000,66.5700,66.8500,3529751
2023-09-14,66.8800,66.8800,65.5300,66.4600,3030009
2023-09-15,67.2700,67.8900,66.7400,67.2100,4884518
2023-09-18,67.1500,67.3300,66.1600,66.4400,2471988
2023-09-19,66.4400,67.3300,66.3500,66.8400,1749962
2023-09-20,67.1000,68.5500,67.0900,68.2100,2661750
2023-09-21,67.6000,67.9700,66.8800,67.4300,1703195
2023-09-22,67.1000,67.4400,66.6100,67.3300,2017943
2023-09-25,66.9800,67.2700,65.8700,66.3800,2525595
2023-09-26,66.3600,66.3600,65.1500,65.4600,2379936
2023-09-27,65.3200,66.2200,65.1300,65.2600,1770969
2023-09-28,65.4800,66.2100,64.7800,65.8900,2121972
2023-09-29,66.0200,66.3300,65.6200,65.8900,2242431
2023-10-02,66.5000,66.5300,65.1400,65.6100,1800099
2023-10-03,65.4100,65.8100,64.9000,64.9300,1708507
2023-10-04,64.5200,65.2000,63.5200,64.9300,2371506
2023-10-05,64.9000,65.0400,64.2900,64.4200,1629229
2023-10-06,64.4200,64.8400,62.7400,63.8500,3411439
2023-10-09,63.4800,63.6800,62.8300,63.4500,1704444
2023-10-10,63.9300,65.0100,63.8800,64.6100,2336447
2023-10-11,64.3700,65.0900,63.8900,64.8500,2216892
2023-10-12,65.3500,65.6300,64.8800,65.1900,1425955
2023-10-13,65.1400,65.4300,64.2600,64.3200,2178624
2023-10-16,64.3700,64.8500,63.7100,64.7000,1684499
2023-10-17,64.4600,64.8800,63.9900,64.8700,1555144
2023-10-18,65.0000,65.2900,64.1800,64.1800,1671117
2023-10-19,63.4600,63.8100,62.5800,63.4500,2859429
2023-10-20,62.9600,63.0400,61.7600,62.0100,4497505
2023-10-23,62.2000,62.2000,60.7500,61.7000,3481693
2023-10-24,61.4600,61.7800,61.1000,61.5300,2104956
2023-10-25,61.7000,61.8100,60.7600,61.3800,2615103
2023-10-26,58.5300,58.7500,57.1100,57.8400,8028344
2023-10-27,57.0500,57.8700,56.0300,56.2100,5563262
2023-10-30,56.0100,56.4300,55.2700,55.5800,3801648
2023-10-31,55.5000,55.8700,55.0800,55.4300,4005904
2023-11-01,55.8600,56.5400,55.3400,55.9700,3838016
2023-11-02,56.8500,57.6900,56.4500,57.5200,3882307
2023-11-03,58.2100,58.4900,57.8800,57.9000,4028205
2023-11-06,58.3000,58.4000,57.4200,57.5300,2340378
2023-11-07,57.1800,57.5900,56.6800,56.8700,2498745
2023-11-08,56.5800,57.8100,56.3900,57.4500,2257548
2023-11-09,57.5400,57.9200,57.1900,57.2900,2046433
2023-11-10,56.7500,56.8600,56.2400,56.4900,2751051
2023-11-13,56.8600,57.0300,56.2100,56.6000,2480912
2023-11-14,57.0300,58.0900,56.4700,57.9900,3412347
2023-11-15,58.2900,58.7900,58.1000,58.6900,2511199
2023-11-16,58.3300,58.8000,57.8900,57.9500,2201153
2023-11-17,58.1000,58.7600,57.8800,58.6000,2603266
2023-11-20,58.9900,59.0800,58.4600,58.9300,2028002
2023-11-21,58.7600,59.1100,58.1400,58.1600,2239459
2023-11-22,58.4500,58.6000,58.1000,58.2800,1687437
2023-11-23,58.4000,58.5000,58.1300,58.2400,1324102
2023-11-24,58.0000,58.6400,57.6200,58.5600,2059372
2023-11-27,58.5000,58.6500,58.0500,58.3600,1800473
2023-11-28,58.0000,58.0000,57.5900,57.9600,2082850
2023-11-29,58.0000,59.5400,57.9700,59.2900,3050584
2023-11-30,59.5800,59.7800,58.9900,59.5800,3589967
2023-12-01,59.6700,60.1600,59.4600,60.1400,1957079
2023-12-04,60.1000,60.7600,59.8200,60.5200,2116842
2023-12-05,60.3000,61.6800,60.2200,61.4500,3039437
2023-12-06,61.7000,62.9800,61.4300,62.3700,2600586
2023-12-07,62.0800,62.5600,61.9600,62.3400,2073491
2023-12-08,62.4400,63.1100,62.1100,62.8700,2934602
2023-12-11,62.9600,63.2500,62.4700,63.0500,2199996
2023-12-12,63.2700,63.6100,62.7200,62.7200,2164014
2023-12-13,61.9400,62.6100,61.6700,61.7400,2621757
2023-12-14,63.4000,64.1900,63.0500,63.5000,4322932
2023-12-15,64.0100,65.3200,63.9700,64.3700,6512480
2023-12-18,63.7300,63.8100,63.2900,63.5400,2444623
2023-12-19,63.2500,63.6600,63.1500,63.2100,1758153
2023-12-20,63.3700,63.9200,62.9100,63.1400,1880142
2023-12-21,62.4000,62.7800,62.0800,62.7100,1594417
2023-12-22,62.6100,63.2500,62.5300,62.8500,1656994
2023-12-27,62.6700,63.0200,62.3800,62.6700,1234302
2023-12-28,62.7900,62.8300,62.2200,62.2600,1318193
2023-12-29,62.3000,62.7600,62.2600,62.5500,748677
2024-01-02,62.7500,63.7800,62.2600,63.3300,1724329
2024-01-03,63.3800,63.6100,61.8900,62.2000,2310818
2024-01-04,62.4200,62.8600,62.2400,62.3200,2207718
2024-01-05,62.0000,63.3000,61.5100,62.5500,2345812
2024-01-08,62.5000,63.6100,62.1400,63.5600,1681104
2024-01-09,63.5500,63.8400,63.2300,63.8000,2111832
2024-01-10,63.7400,64.0600,62.9600,62.9600,2266784
2024-01-11,63.5200,64.0300,62.2200,62.2200,2415628
2024-01-12,62.4200,62.5300,61.1800,61.3600,2974285
2024-01-15,61.2200,61.6700,60.7000,61.4200,1911584
2024-01-16,61.1800,61.4200,60.7100,61.2800,2225382
2024-01-17,60.2500,60.5100,59.2100,59.3200,3506283
2024-01-18,59.1200,60.3300,58.8400,59.8400,2416672
2024-01-19,60.1000,60.1500,59.0200,59.1100,3089578
2024-01-22,59.4100,60.0500,59.1400,59.2900,2169356
2024-01-23,59.4400,60.9200,59.3300,60.2200,2735630
2024-01-24,60.6000,61.0300,60.0900,60.7300,1859667
2024-01-25,60.6000,60.6500,59.4000,59.7500,2851011
2024-01-26,59.7600,61.3000,59.7600,61.2600,3214963
2024-01-29,61.3400,61.8800,60.7600,61.8800,2159220
2024-01-30,62.1600,62.8100,61.5400,62.2600,2006522
2024-01-31,62.1400,63.0200,62.0400,62.8500,3123530
2024-02-01,62.8700,63.5500,62.7500,63.0800,2449579
2024-02-02,64.0000,65.1300,63.7000,64.3400,3770724
2024-02-05,64.5500,64.6100,63.1500,63.1800,2387817
2024-02-06,63.7500,64.1400,63.3300,63.9600,1844561
2024-02-07,64.1400,65.1600,63.9800,63.9800,2028234
2024-02-08,64.3500,65.2700,63.9400,65.0400,1836118
2024-02-09,65.1000,65.4600,64.6000,64.9200,1751091
2024-02-12,65.2400,66.0100,65.1700,65.6500,1431014
2024-02-13,65.6900,66.3900,65.2700,65.4400,2324829
2024-02-14,65.1200,65.7900,64.9800,65.5300,1247134
2024-02-15,66.1500,67.1700,66.1000,66.8500,2872026
2024-02-16,67.3600,68.0300,67.3300,67.3800,2853188
2024-02-19,67.3700,67.6900,67.1700,67.6300,1774036
2024-02-20,67.3100,67.4300,66.4500,66.7800,2526297
2024-02-21,67.5700,68.6600,67.3700,68.0700,3552731
2024-02-22,70.9500,72.2400,70.3600,71.2700,7352263
2024-02-23,71.6800,72.9200,71.3600,71.6800,4349780
2024-02-26,71.3600,71.9000,70.7700,71.3600,2730537
2024-02-27,71.3000,72.5200,71.1500,72.1600,2467850
2024-02-28,72.8500,73.4900,72.3900,73.4000,3369399
2024-02-29,73.5300,74.2700,73.2200,73.6400,4241706
2024-03-01,74.1700,75.0700,73.8700,74.0900,4126828
2024-03-04,73.8200,74.2500,73.5300,73.7400,1924498
2024-03-05,73.8000,73.8000,72.6700,73.7600,1782226
2024-03-06,73.6800,73.8400,72.7900,72.8500,2513190
2024-03-07,72.2500,72.5500,71.0600,72.4000,2665450
2024-03-08,72.4000,73.0100,72.0400,72.5500,2024985
2024-03-11,72.3800,72.5000,72.0100,72.4000,1915139
2024-03-12,72.4900,73.4900,72.1800,73.3200,3658094
2024-03-13,72.9900,73.1300,72.2400,72.4900,2930477
2024-03-14,72.5000,73.4500,72.1800,72.5400,3021335
2024-03-15,72.8800,73.9800,72.6900,73.1000,7718621
2024-03-18,73.3800,73.9400,73.1100,73.3600,1790934
2024-03-19,73.6400,74.2300,73.2900,74.1500,2524749
2024-03-20,74.0500,74.0500,73.4200,73.8000,1631620
2024-03-21,74.4700,74.5200,73.0400,73.3400,2452128
2024-03-22,73.3400,73.6400,72.9600,73.5000,1735721
2024-03-25,73.5800,73.7700,73.3500,73.7200,1377705
2024-03-26,73.7700,74.0400,73.3200,73.4500,2053627
2024-03-27,73.4500,73.8200,72.8400,73.5200,2007814
2024-03-28,73.6200,74.1000,73.3600,73.8100,2523071
2024-04-02,74.2000,74.2300,73.3500,73.4700,2459790
2024-04-03,73.6900,74.0200,73.1900,73.9100,2693400
2024-04-04,73.9500,75.6300,73.7800,75.2700,3037790
2024-04-05,74.2900,74.7800,74.0000,74.7100,2919782
2024-04-08,75.0500,77.4500,75.0400,76.6100,4060772
2024-04-09,76.4000,76.7000,75.9500,76.1800,1879793
2024-04-10,76.9000,77.3600,75.3600,76.0000,2440713
2024-04-11,76.0500,76.2400,75.1100,75.7400,2083716
2024-04-12,76.3700,76.5700,74.8400,75.3700,2761599
2024-04-15,75.5200,77.1200,75.5200,76.2400,2436821
2024-04-16,75.1100,75.1100,74.1600,74.6100,3364354
2024-04-17,74.5700,75.2100,74.2400,74.4000,1863829
2024-04-18,74.8100,75.1400,74.4500,74.8100,1799323
2024-04-19,74.2200,74.3500,73.4900,74.1400,2620156
2024-04-22,74.8800,74.9000,73.3600,74.1900,2146207
2024-04-23,74.7000,74.7800,73.2300,74.0500,2305021
2024-04-24,74.1500,74.4400,73.7700,74.0200,2223226
2024-04-25,74.3600,74.3600,72.3600,73.2200,2689932
2024-04-26,73.6400,74.7900,73.2600,74.3600,2632815
2024-04-29,75.0000,75.2800,74.5200,74.7900,2456200
2024-04-30,73.2100,73.7900,70.4100,70.9400,8393648
2024-05-02,71.0000,71.9400,70.6400,70.9100,3280527
2024-05-03,71.5800,72.5500,70.9300,71.5800,2609686
2024-05-06,72.2800,73.2200,71.8000,72.5300,2735872
2024-05-07,73.0200,73.6800,72.4300,73.3000,3251924
2024-05-08,73.3100,73.4200,71.9700,72.5700,4055379
2024-05-09,68.6500,68.8200,67.8400,68.3500,3430145
2024-05-10,68.6500,68.7300,67.8700,68.1900,4129482
2024-05-13,67.9300,68.5200,67.5300,68.3600,3638292
2024-05-14,68.5300,69.5000,68.3800,69.3300,3616857
2024-05-15,69.5000,70.1300,69.0000,69.0000,3804493
2024-05-16,68.8000,68.9400,67.9500,68.3200,3444772
2024-05-17,68.2500,68.8600,67.9500,68.0600,3298305
2024-05-20,68.5100,68.6000,67.0600,67.1300,3137023
2024-05-21,66.8000,66.9200,66.4500,66.8100,3152633
2024-05-22,65.7000,66.3300,64.7000,65.7600,4205029
2024-05-23,65.8300,66.1100,65.3100,65.7100,3251540
2024-05-24,65.1100,66.3200,65.0400,66.0300,3457306
2024-05-27,66.2100,66.6000,65.9000,66.2900,2876501
2024-05-28,66.5500,66.9900,66.1200,66.3800,2770712
2024-05-29,66.1500,66.2400,65.3500,65.4700,3414908
2024-05-30,65.3700,66.0700,65.1400,65.9300,3371431
2024-05-31,66.1300,66.6200,65.6700,66.4000,4258600
2024-06-03,66.7800,67.1000,66.3300,66.3300,3259641
2024-06-04,66.1400,66.4200,65.1100,65.5300,3371598
2024-06-05,65.5600,66.1100,65.3700,65.5800,2829994
2024-06-06,65.6500,66.0300,65.2900,65.7800,2822962
2024-06-07,65.6000,65.8000,64.7000,65.1100,2832694
2024-06-10,64.7900,65.5200,64.2900,65.5200,3433214
2024-06-11,65.6100,65.8600,64.9600,65.4100,2618452
2024-06-12,65.0800,65.6700,64.2200,64.8200,4045755
2024-06-13,64.4100,64.5800,63.4200,63.6500,4129584
2024-06-14,63.6000,63.7000,62.7300,63.2000,4296952
2024-06-17,63.4600,63.9200,63.0800,63.5900,3286072
2024-06-18,64.0100,64.1900,63.3000,63.5200,3348931
2024-06-19,63.6000,64.0300,63.4200,63.8300,3502734
2024-06-20,63.9100,64.5000,63.7600,64.3400,3434677
2024-06-21,64.4300,64.4700,63.5200,63.6600,7796754
2024-06-24,63.8800,65.4800,63.8700,64.5400,5794098
2024-06-25,64.6300,65.2100,64.4500,64.8100,3803385
2024-06-26,64.7300,64.9600,63.9900,64.2500,3783208
2024-06-27,64.1800,64.3500,63.2700,63.4300,2913012
2024-06-28,64.6900,65.2100,64.1000,64.5700,4116238
2024-07-01,65.5700,65.8400,64.7800,64.8000,3180533
2024-07-02,64.7200,64.8600,64.0600,64.7300,2190700
2024-07-03,64.9100,65.5200,64.8000,65.3000,2660206
2024-07-04,65.5800,66.2800,65.5200,65.9400,1860262
2024-07-05,65.8500,66.2500,65.1800,65.4700,1852800
2024-07-08,65.2900,65.9300,65.1700,65.3900,1568407
2024-07-09,63.8400,64.2200,62.8500,63.1500,5259368
2024-07-10,63.2300,64.1500,62.6900,63.9500,2319816
2024-07-11,64.1200,64.3100,63.3100,64.0000,1896878
2024-07-12,64.1800,64.8200,64.0000,64.7800,2221246
2024-07-15,64.5900,64.6400,64.1400,64.4600,1287932
2024-07-16,64.1300,64.1800,63.1600,63.5500,2288680
2024-07-17,63.3100,63.6300,62.9900,63.3500,1859231
2024-07-18,64.0800,64.8100,63.7400,64.4000,2303093
2024-07-19,63.9000,64.1400,63.4900,63.5300,2626148
2024-07-22,63.7800,64.8700,63.7700,64.2500,1922287
2024-07-23,64.0000,64.8100,63.5500,63.9700,1924445
2024-07-24,63.2200,63.6600,63.1200,63.4600,2087885
2024-07-25,62.5000,63.2100,62.1500,62.9600,3069525
2024-07-26,61.4300,63.4600,61.0000,63.0200,3428669
2024-07-29,63.1300,63.3400,61.7400,61.9000,3162545
2024-07-30,61.8600,62.2000,61.4200,61.6300,2366200
2024-07-31,61.5100,61.8900,60.8700,61.1600,3191732
2024-08-01,60.3400,60.6400,58.7200,59.4300,5011332
2024-08-02,59.4000,59.5100,57.8900,58.3000,4403507
2024-08-05,57.0000,57.3900,55.9100,56.9200,5512461
2024-08-06,57.1700,57.4200,56.3100,56.5800,4381209
2024-08-07,56.8000,58.3300,56.7600,57.8400,3979891
2024-08-08,57.5900,58.0500,57.2600,58.0400,3170892
2024-08-09,58.0200,58.4600,57.4700,57.8100,2833651
2024-08-12,57.9600,58.0400,57.2400,57.4800,1827038
2024-08-13,57.5700,57.7700,57.1400,57.4400,1468641
2024-08-14,57.7700,58.4500,57.5200,58.2700,2321824
2024-08-15,58.4000,59.8900,58.1600,59.5900,3524580
2024-08-16,59.9000,60.3500,59.8100,60.0900,2706255
2024-08-19,60.2100,61.0700,60.2000,60.7000,1919994
2024-08-20,60.9200,61.3100,60.6900,60.9600,1534133
2024-08-21,60.7500,61.9300,60.6700,61.8600,2094335
2024-08-22,61.9000,62.0300,61.5000,61.6100,1466942
2024-08-23,61.8700,62.3000,61.8100,62.0900,1568220
2024-08-26,62.0100,62.6300,61.9100,62.3100,1134116
2024-08-27,62.5000,63.2400,62.3400,62.5600,1456113
2024-08-28,62.6700,62.8600,62.0700,62.1400,1525711
2024-08-29,62.2000,62.8500,62.0400,62.3800,1589038
2024-08-30,62.4600,62.6400,62.2100,62.3400,5031257
2024-09-02,62.5200,62.5600,60.8400,61.9600,1814966
2024-09-03,61.8300,62.0200,60.6900,60.9000,2112431
2024-09-04,59.9000,60.3300,59.4400,59.8900,2125959
2024-09-05,59.5200,60.9200,59.3800,60.0400,2087484
2024-09-06,59.9100,59.9400,58.1600,58.4500,3629612
2024-09-09,58.5700,58.6300,57.8700,58.2400,2115513
2024-09-10,58.0000,58.1600,54.8900,55.4000,6553320
2024-09-11,55.5900,56.0000,54.9100,55.6800,2739115
2024-09-12,56.3600,56.5600,55.3300,55.6700,2145779
2024-09-13,55.9000,56.9400,55.9000,56.7400,2445525
2024-09-16,56.7000,56.7700,56.2100,56.5400,1736912
2024-09-17,56.6000,57.5700,56.4800,57.1700,2265617
2024-09-18,57.2500,57.7800,57.0900,57.6100,1880169
2024-09-19,58.5400,59.5600,58.2900,59.0100,3205218
2024-09-20,54.8000,55.5800,54.0500,54.9900,12974515
2024-09-23,54.8000,56.0900,54.2100,56.0900,3480241
2024-09-24,57.1100,57.5300,56.7000,56.8300,3628476
2024-09-25,56.6300,57.0700,55.8200,55.8800,3152780
2024-09-26,56.2900,57.9900,56.2400,57.7100,3640198
2024-09-27,57.9900,59.7100,57.9500,59.4900,4089075
2024-09-30,59.0900,59.1600,57.9200,58.0400,4211463
2024-10-01,58.1500,58.2800,57.1500,57.5000,2462388
2024-10-02,57.5200,58.1500,57.2700,57.3500,1687377
2024-10-03,56.8300,56.9100,56.0000,56.7200,2392141
2024-10-04,56.7900,57.6900,56.5600,57.3200,2500725
2024-10-07,57.5900,57.7100,57.0000,57.6700,1294709
2024-10-08,56.5800,57.0900,56.0200,56.4400,2938069
2024-10-09,56.6000,57.0600,56.1100,57.0000,1986078
2024-10-10,56.9500,57.6500,56.6700,57.2000,1750213
2024-10-11,57.0100,57.8200,56.7600,57.8200,2454087
2024-10-14,58.0600,58.1000,57.4300,57.7600,1484578
2024-10-15,57.8400,57.8900,56.6300,57.2700,2866690
2024-10-16,56.9000,57.1100,56.3200,56.7700,2841983
2024-10-17,56.8000,57.3600,56.3200,56.9000,1716231
2024-10-18,56.9400,58.4200,56.9300,57.3000,2523894
2024-10-21,57.0800,57.6000,56.9100,57.0000,1158864
2024-10-22,56.8200,57.4900,56.6900,57.3800,1487786
2024-10-23,57.7600,58.6700,57.5000,57.5300,1907256
2024-10-24,57.5400,59.6800,57.5300,58.3600,3311420
2024-10-25,56.5200,58.0800,56.1000,57.7900,3687573
2024-10-28,58.3300,58.4200,56.7400,57.4300,2070594
2024-10-29,57.3000,57.8100,56.6000,56.9500,2382145
2024-10-30,56.3000,56.5500,55.6400,56.4000,3051700
2024-10-31,55.8400,56.4400,55.7000,55.7000,2542253
2024-11-01,55.6000,56.2700,55.6000,55.9500,1876036
2024-11-04,55.9400,56.7800,55.9000,56.1800,1396147
2024-11-05,56.2600,56.3600,55.5200,55.9000,1790790
2024-11-06,54.2100,54.9500,51.9100,52.3000,8329078
2024-11-07,52.5600,54.1700,52.3900,53.7700,4287603
2024-11-08,53.5000,53.5000,51.9800,52.3600,4468599
2024-11-11,52.8800,52.9600,51.8600,52.8500,3562640
2024-11-12,52.1900,53.1500,51.8700,52.0600,3689097
2024-11-13,51.5700,51.7600,50.7500,51.4400,4424408
2024-11-14,51.6000,52.6800,51.3700,52.4700,3244383
2024-11-15,51.9300,53.3700,51.9100,52.9500,2563264
2024-11-18,53.0800,53.9200,53.0800,53.5100,2089655
2024-11-19,53.3900,53.6900,52.1000,52.8700,3136359
2024-11-20,53.0000,53.0800,51.8300,51.8900,2007152
2024-11-21,51.8900,51.9000,50.9800,51.8500,2658294
2024-11-22,51.8900,52.3500,50.9800,52.2700,2463554
2024-11-25,52.7900,53.1200,52.2900,52.8300,3843923
2024-11-26,52.0200,52.5200,51.6200,52.2800,2307727
2024-11-27,52.1100,52.3800,51.9100,52.3300,1536542
2024-11-28,52.3300,52.9600,52.3000,52.6600,1722608
2024-11-29,52.3800,52.9700,52.2900,52.9600,2197372
2024-12-02,52.3200,53.7700,52.1400,53.3500,2620424
2024-12-03,52.6000,52.8300,52.0000,52.0000,3639208
2024-12-04,52.1000,53.6100,52.0800,53.0400,2577322
2024-12-05,53.0100,53.5900,52.9100,53.3800,2540821
2024-12-06,53.2800,54.1400,53.2400,53.7800,2344966
2024-12-09,54.4300,55.7900,54.3000,55.5200,3067587
2024-12-10,55.4400,56.4000,55.2600,56.0700,2769672
2024-12-11,56.2900,56.4000,55.4300,55.6900,2306885
2024-12-12,55.5600,56.4300,55.5600,56.2600,3000150
2024-12-13,56.3900,57.2300,56.3900,56.5300,2466855
2024-12-16,56.2200,56.4600,53.8200,54.3500,4845517
2024-12-17,53.8900,54.7900,53.8800,54.0500,2274637
2024-12-18,54.5000,54.7800,53.9200,53.9400,2496036
2024-12-19,53.2600,54.3200,53.1600,53.4700,2145399
2024-12-20,53.1000,53.4900,52.6700,53.4500,5432634
2024-12-23,53.4200,53.4400,52.4500,52.7200,1754633
2024-12-27,52.7200,53.6600,52.6100,53.5500,1997845
2024-12-30,53.1400,53.8500,53.0600,53.8000,809960
